customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,totalcharge_tenure_ratio
5886-VLQVU,35,1,0,2,89.85,3161.2,0,90.32
3577-AMVUX,1,1,0,1,55.05,55.05,0,55.05
0771-WLCLA,16,1,0,0,112.95,1882.55,0,117.66
5628-RKIFK,49,1,0,3,101.55,5070.4,0,103.48
0206-TBWLC,54,1,1,1,114.65,6049.5,0,112.03
2937-FTHUR,18,1,0,0,64.8,1166.7,0,64.82
1910-FMXJM,36,1,0,0,80.4,2937.65,0,81.6
7752-XUSCI,60,1,0,0,105.9,6396.45,1,106.61
4110-PFEUZ,1,1,0,1,69.55,69.55,1,69.55
0732-OCQOC,52,1,2,2,25.05,1270.25,0,24.43
5168-MSWXT,8,1,0,0,94.75,759.55,0,94.94
1090-ESELR,72,1,2,2,105.5,7611.55,0,105.72
8592-PLTMQ,64,1,1,1,24.7,1642.75,0,25.67
5760-WRAHC,22,1,0,1,69.75,1545.4,0,70.25
8847-GEOOQ,60,0,0,2,60.2,3582.4,0,59.71
0256-LTHVJ,28,1,0,0,81.05,2227.1,1,79.54
4785-FCIFB,61,1,2,1,24.4,1417.9,0,23.24
8313-NDOIA,24,1,0,0,104.15,2494.65,0,103.94
5149-CUZUJ,28,1,1,2,92.9,2768.35,0,98.87
0942-KOWSM,30,1,2,2,80.8,2369.3,0,78.98
4237-CLSMM,2,1,0,1,20.0,38.0,0,19.0
1452-VOQCH,1,1,0,0,75.1,75.1,0,75.1
4719-UMSIY,6,1,0,1,19.65,100.9,0,16.82
6614-VBEGU,24,1,0,2,69.45,1614.05,0,67.25
0880-TKATG,4,1,0,0,101.15,385.9,1,96.48
3811-VBYBZ,7,1,0,0,99.8,673.25,1,96.18
1480-BKXGA,72,1,2,2,116.05,8404.9,0,116.73
2996-XAUVF,70,0,2,1,40.05,2799.75,0,40.0
9076-AXYIK,64,1,2,0,102.1,6538.45,0,102.16
5968-XQIVE,72,1,1,0,89.7,6588.95,0,91.51
8896-RAZCR,44,1,2,1,19.9,868.1,0,19.73
4640-UHDOS,13,1,0,0,55.95,734.35,1,56.49
4933-IKULF,17,1,1,1,20.65,330.6,0,19.45
3583-EKAPL,1,1,0,0,55.0,55.0,1,55.0
1304-BCCFO,9,1,0,1,70.05,564.4,0,62.71
4104-PVRPS,24,1,0,1,53.6,1315.35,0,54.81
9399-APLBT,1,1,0,0,74.7,74.7,1,74.7
2359-KMGLI,24,1,0,0,80.25,1861.5,1,77.56
3780-DDGSE,35,1,0,0,76.05,2747.2,0,78.49
4431-EDMIQ,7,1,0,0,75.7,554.05,0,79.15
0306-JAELE,5,1,0,0,96.1,453.4,1,90.68
6227-HWPWX,15,1,0,2,69.0,994.8,1,66.32
0486-LGCCH,11,1,2,1,19.65,225.75,0,20.52
0447-BEMNG,48,0,0,2,45.3,2145.0,1,44.69
4612-SSVHJ,20,1,0,0,81.45,1671.6,0,83.58
5168-MQQCA,72,1,1,2,108.5,8003.8,0,111.16
5949-XIKAE,8,1,0,0,83.55,680.05,1,85.01
7971-HLVXI,72,1,2,3,84.5,6130.85,0,85.15
9094-AZPHK,15,1,0,0,100.15,1415.0,0,94.33
3649-JPUGY,72,1,2,2,88.6,6201.95,0,86.14
4472-LVYGI,29,0,2,2,52.55,1397.475,0,48.19
8372-JUXUI,1,1,0,0,74.35,74.35,1,74.35
3552-CTCYF,63,1,2,2,104.8,6597.25,0,104.72
6778-YSNIH,2,1,0,0,59.0,114.15,0,57.08
0388-EOPEX,2,1,0,0,74.4,139.4,1,69.7
5756-OZRIO,61,1,1,2,64.05,3902.6,0,63.98
6579-JPICP,1,1,0,1,20.4,20.4,0,20.4
8205-OTCHB,22,0,1,2,43.75,903.6,1,41.07
4134-BSXLX,28,1,0,1,60.9,1785.65,0,63.77
0505-SPOOW,70,1,2,2,19.8,1397.65,0,19.97
6235-VDHOM,5,0,0,0,28.45,131.05,1,26.21
7783-YKGDV,12,1,0,2,99.7,1238.45,1,103.2
4374-YMUSQ,34,1,1,3,116.25,3899.05,0,114.68
4513-CXYIX,71,1,2,3,80.7,5676.0,0,79.94
3957-HHLMR,70,1,1,2,65.2,4543.15,0,64.9
7803-XOCCZ,52,1,0,2,84.05,4326.8,0,83.21
5736-YEJAX,69,1,2,3,79.45,5502.55,0,79.75
5609-CEBID,20,1,0,0,94.1,1782.4,1,89.12
8981-FJGLA,11,1,0,1,78.0,851.8,0,77.44
7218-HKQFK,2,1,0,0,94.2,167.5,1,83.75
4636-QRJKY,6,1,0,0,80.5,502.85,1,83.81
1135-LMECX,1,1,0,1,19.85,19.85,0,19.85
4332-MUOEZ,20,1,1,3,94.3,1818.3,0,90.92
8535-SFUTN,61,1,0,0,106.45,6300.15,0,103.28
5956-VKDTT,5,1,0,0,74.35,334.8,1,66.96
8677-HDZEE,56,1,0,2,105.45,5916.95,0,105.66
2475-MROZF,30,1,0,3,95.0,2852.4,0,95.08
9412-GHEEC,40,1,0,2,104.8,4131.95,1,103.3
3482-ABPKK,28,1,1,1,54.3,1546.3,0,55.22
6705-LXORM,5,1,0,0,70.05,302.6,0,60.52
0257-ZESQC,27,1,0,2,75.2,1929.35,1,71.46
7531-GQHME,12,1,0,3,20.05,265.45,0,22.12
5174-ITUMV,67,1,1,0,105.4,6989.45,0,104.32
4109-CYRBD,29,1,0,0,51.6,1442.0,0,49.72
0913-XWSCN,55,1,0,2,85.5,4713.4,0,85.7
6825-UYPFK,23,1,0,2,75.6,1758.6,1,76.46
8397-MVTAZ,34,1,0,0,100.05,3480.0,1,102.35
0750-EBAIU,52,1,1,0,91.25,4738.3,0,91.12
8606-CIQUL,72,1,2,3,115.75,8399.15,0,116.65
3571-DPYUH,58,1,1,3,94.7,5430.35,0,93.63
7601-GNDYK,35,1,2,1,19.6,686.95,0,19.63
0356-OBMAC,56,1,2,2,99.9,5706.3,0,101.9
8067-NIOYM,24,1,2,3,21.1,490.65,0,20.44
1403-GYAFU,70,1,2,3,20.05,1360.25,0,19.43
4234-XTNEA,2,1,0,0,79.95,174.45,0,87.22
1297-VQDRP,68,1,1,3,107.15,7379.8,0,108.53
9282-IZGQK,1,1,0,0,85.0,85.0,1,85.0
5348-CAGXB,12,1,0,0,89.55,1021.75,0,85.15
0621-HJWXJ,63,1,0,2,81.55,5029.05,0,79.83
5844-QVTAT,33,1,1,1,58.45,1955.4,0,59.25
8905-IAZPF,69,1,1,3,95.65,6744.2,0,97.74
5394-MEITZ,60,1,2,2,80.6,4946.7,0,82.44
6859-QNXIQ,72,1,2,2,113.1,8248.5,0,114.56
2782-LFZVW,11,1,0,1,58.95,601.6,0,54.69
2866-IKBTM,1,1,0,1,19.55,19.55,0,19.55
1342-JPNKI,10,1,0,2,86.05,834.1,1,83.41
2817-NTQDO,13,0,0,3,45.55,597.0,1,45.92
7129-AZJDE,34,1,1,2,78.95,2647.2,0,77.86
6986-IJDHX,39,1,0,1,86.3,3266.0,1,83.74
2560-PPCHE,65,1,1,2,105.05,6744.25,0,103.76
4676-MQUEA,50,1,1,2,101.9,5265.5,0,105.31
8138-EALND,15,1,0,1,19.75,311.6,0,20.77
3580-HYCSP,72,1,2,2,110.3,7966.9,0,110.65
1352-HNSAW,72,1,2,2,115.6,8220.4,0,114.17
2075-PUEPR,55,1,2,2,19.35,1153.25,0,20.97
1982-FEBTD,23,1,2,3,25.6,514.75,0,22.38
5301-GAUUY,32,1,0,2,80.35,2596.15,1,81.13
5791-KAJFD,56,1,1,2,68.75,3808.0,0,68.0
2654-VBVPB,1,1,0,2,19.9,19.9,0,19.9
1154-HYWWO,38,1,1,1,70.6,2708.2,0,71.27
2501-XWWTZ,11,1,0,0,70.2,760.05,0,69.1
3716-UVSPD,1,1,0,0,49.3,49.3,0,49.3
6815-ABQFQ,56,1,1,0,107.25,6033.3,0,107.74
7343-EOBEU,3,1,0,1,23.6,89.05,0,29.68
3701-SFMUH,7,1,0,3,69.7,516.15,0,73.74
6103-LIANB,59,1,2,3,99.5,5861.75,0,99.35
7319-VENRZ,7,1,0,2,64.3,445.95,0,63.71
5846-NEQVZ,71,1,2,3,70.85,4973.4,0,70.05
6967-QIQRV,15,1,1,0,101.9,1667.25,0,111.15
5781-RFZRP,71,1,2,3,73.5,5357.75,0,75.46
0939-YAPAF,35,1,0,0,100.25,3527.6,1,100.79
0308-IVGOK,11,0,1,3,40.4,422.6,0,38.42
7293-LSCDV,60,1,2,3,19.25,1103.25,0,18.39
7025-WCBNE,47,1,2,2,59.6,2754.0,0,58.6
5756-JYOJT,11,1,1,3,64.9,697.25,0,63.39
4710-FDUIZ,56,1,1,3,100.3,5614.45,1,100.26
6030-REHUX,28,1,0,0,110.85,3204.4,0,114.44
9548-LIGTA,61,1,2,1,81.05,4747.65,0,77.83
5150-LJNSR,31,1,1,2,98.05,3082.1,0,99.42
8270-RKSAP,9,1,0,0,70.5,597.9,0,66.43
6522-YRBXD,35,1,0,0,94.55,3365.4,0,96.15
2640-LYMOV,2,1,0,1,19.65,38.8,0,19.4
1218-VKFPE,12,1,0,1,19.0,233.55,1,19.46
3627-FHKBK,1,1,0,1,75.3,75.3,1,75.3
2865-TCHJW,4,1,0,0,89.2,346.2,1,86.55
1423-BMPBQ,1,1,0,1,19.0,19.0,0,19.0
2393-DIVAI,3,1,0,1,20.0,61.7,0,20.57
5192-EBGOV,1,1,0,0,85.7,85.7,1,85.7
4568-KNYWR,52,1,2,3,63.25,3342.45,0,64.28
8752-IMQOS,5,1,1,1,20.1,85.1,0,17.02
0742-LAFQK,72,1,2,0,99.15,7422.1,0,103.08
0795-LAFGP,71,1,2,0,90.4,6668.05,0,93.92
0619-OLYUR,72,1,2,3,111.9,8071.05,0,112.1
5512-IDZEI,46,1,1,0,24.9,1174.8,0,25.54
0459-SPZHJ,63,1,2,3,83.5,5435.0,0,86.27
0215-BQKGS,30,1,0,3,84.3,2438.6,0,81.29
9244-ZVAPM,1,1,0,1,45.6,45.6,0,45.6
0719-SYFRB,12,1,0,1,61.65,713.75,1,59.48
8208-EUMTE,16,0,2,1,54.85,916.15,0,57.26
5172-MIGPM,4,1,0,1,65.55,237.2,0,59.3
1710-RCXUS,51,1,1,3,90.35,4614.55,0,90.48
0374-FIUCA,65,1,2,3,20.4,1414.45,0,21.76
5839-SUYVZ,16,1,0,3,74.55,1170.5,0,73.16
5173-ZXXXL,2,1,1,1,19.95,47.7,0,23.85
1096-ADRUX,66,1,1,2,74.25,4859.25,0,73.62
2001-MCUUW,46,1,2,0,108.65,4903.2,0,106.59
2731-GJRDG,32,1,1,2,109.55,3608.0,0,112.75
4723-BEGSG,72,1,2,3,86.65,6094.25,0,84.64
6516-NKQBO,38,1,2,3,81.0,3084.9,0,81.18
8672-OAUPW,51,1,1,3,47.85,2356.75,0,46.21
8207-DMRVL,72,1,2,2,114.55,8306.05,0,115.36
3419-SNJJD,65,1,0,2,105.25,6786.4,1,104.41
6543-CPZMK,9,0,0,0,29.95,248.95,1,27.66
4765-OXPPD,9,1,0,1,65.0,663.05,1,73.67
2804-ETQDK,66,1,2,1,20.55,1357.1,0,20.56
6689-VRRTK,44,1,1,3,109.8,4860.35,0,110.46
7138-GIRSH,50,1,2,2,69.5,3418.2,0,68.36
9396-ZSFLL,15,1,0,1,48.85,631.4,0,42.09
6464-KEXXH,8,0,0,3,25.25,186.3,0,23.29
7134-MJPDY,66,1,1,3,102.85,6976.75,0,105.71
5240-CAOYT,57,1,0,2,87.55,4884.85,0,85.7
4059-IIEBK,7,1,0,2,78.55,522.95,0,74.71
4881-JVQOD,10,0,0,2,34.55,362.6,0,36.26
0516-UXRMT,62,1,1,0,92.05,5755.8,0,92.84
4851-BQDNX,40,1,1,0,85.05,3355.65,0,83.89
5148-HKFIR,20,1,2,1,19.7,406.95,0,20.35
1009-IRMNA,7,1,0,2,20.0,137.6,1,19.66
3003-CMDUU,25,1,0,0,95.15,2395.7,0,95.83
5016-IBERQ,23,1,0,0,84.25,1968.1,0,85.57
6797-UCJHZ,66,1,1,3,104.6,6819.45,0,103.32
2469-DTSGX,72,1,2,0,111.65,7943.45,0,110.33
4554-YGZIH,49,1,0,3,90.05,4547.25,1,92.8
5099-BAILX,43,1,0,2,110.75,4687.9,1,109.02
9931-KGHOA,46,1,0,2,55.0,2473.95,0,53.78
1775-KWJKQ,72,1,2,3,89.85,6562.9,0,91.15
7665-VIGUD,10,1,1,1,20.35,176.3,0,17.63
9411-TPQQV,40,0,1,2,54.55,2236.2,0,55.9
7207-RMRDB,65,1,0,0,105.5,6985.65,1,107.47
7954-MLBUN,31,1,2,2,99.45,3109.9,0,100.32
2077-DDHJK,68,1,2,3,70.9,4911.35,0,72.23
4913-EHYUI,56,1,1,2,104.55,5794.65,1,103.48
0195-IESCP,10,1,0,0,85.25,855.3,1,85.53
9574-BOSMD,68,1,2,2,25.4,1620.2,0,23.83
4580-TMHJU,43,1,0,0,56.15,2499.3,1,58.12
0970-ETWGE,1,1,0,0,89.55,89.55,1,89.55
4908-XAXAY,49,1,1,2,89.85,4287.2,0,87.49
8404-VLQFB,15,1,0,0,25.25,394.85,0,26.32
1626-ERCMM,20,1,0,0,94.55,1899.65,1,94.98
0887-HJGAR,1,1,0,1,45.7,45.7,1,45.7
2391-IPLOP,50,1,1,0,69.65,3442.15,0,68.84
5644-PDMZC,2,1,0,0,89.5,161.5,1,80.75
3509-GWQGF,24,1,0,3,70.0,1732.6,0,72.19
9576-ANLXO,3,1,0,2,69.55,222.3,1,74.1
2024-BASKD,1,1,0,1,74.6,74.6,1,74.6
5845-BZZIB,35,1,2,1,20.1,655.3,0,18.72
1140-UKVZG,17,1,0,1,24.8,475.25,0,27.96
4160-AMJTL,8,1,0,0,19.65,164.3,1,20.54
5183-SNMJQ,10,1,0,3,95.1,865.1,0,86.51
8100-PNJMH,68,1,2,3,88.85,6132.7,0,90.19
7838-LAZFO,45,1,1,2,78.8,3597.5,0,79.94
4464-JCOLN,2,1,1,1,19.85,35.9,1,17.95
2085-JVGAD,37,1,0,2,20.35,697.65,0,18.86
5650-VDUDS,4,0,0,1,24.25,96.05,1,24.01
8095-WANWK,10,1,0,1,45.25,428.7,0,42.87
3030-ZKIWL,1,1,0,1,20.05,20.05,0,20.05
9565-FLVCG,65,1,2,1,69.55,4459.15,0,68.6
8755-OGKNA,57,1,2,2,19.5,1167.6,0,20.48
2800-VEQXM,3,1,0,1,74.75,238.1,0,79.37
7538-GWHML,2,1,0,0,69.65,145.15,1,72.58
5533-RJFTJ,49,0,0,2,30.2,1453.1,0,29.66
3859-CVCET,4,1,0,1,45.65,191.05,1,47.76
0214-JHPFW,70,0,2,2,57.8,4039.3,0,57.7
5642-MHDQT,53,1,1,2,19.85,1039.45,0,19.61
3088-FVYWK,53,1,2,3,25.55,1336.1,0,25.21
3276-HDUEG,1,1,0,1,75.05,75.05,1,75.05
9092-GDZKO,22,1,0,3,24.85,493.4,0,22.43
0823-HSCDJ,52,0,0,0,49.15,2550.9,1,49.06
3729-OWRVL,65,1,2,0,110.35,7246.15,0,111.48
2324-AALNO,48,1,1,2,24.55,1203.95,0,25.08
0822-GAVAP,2,0,0,0,34.7,62.25,1,31.12
5760-IFJOZ,3,1,0,1,107.95,313.6,0,104.53
2826-UWHIS,45,1,0,2,81.4,3775.85,0,83.91
1448-PWKYE,1,1,0,0,80.0,80.0,1,80.0
7501-IWUNG,61,1,2,2,73.8,4616.05,0,75.67
4957-TREIR,3,1,0,3,64.4,195.65,0,65.22
7251-LJBQN,40,1,1,3,103.75,4188.4,0,104.71
8040-MNRTF,1,1,0,1,71.1,71.1,0,71.1
1536-HBSWP,1,1,0,0,49.9,49.9,0,49.9
5313-FPXWG,51,1,1,2,24.6,1266.4,0,24.83
0067-DKWBL,2,1,0,0,49.25,91.1,1,45.55
0946-FKYTX,52,0,1,1,30.1,1623.4,0,31.22
5076-YVXCM,51,1,0,2,83.4,4149.45,0,81.36
8262-COGGB,1,1,0,1,20.45,20.45,0,20.45
6663-JOCQO,31,1,1,2,75.25,2344.5,0,75.63
9620-QJREV,47,1,1,3,20.55,1013.05,0,21.55
2276-YDAVZ,3,1,0,3,75.1,270.7,1,90.23
2682-KEVRP,22,1,1,1,20.05,417.0,0,18.95
2480-JZOSN,1,1,0,1,20.65,20.65,0,20.65
0078-XZMHT,72,1,2,2,85.15,6316.2,0,87.72
5896-NPFWW,3,1,0,0,50.15,168.15,1,56.05
9978-HYCIN,47,1,1,2,84.95,4018.05,0,85.49
8338-QIUNR,72,1,2,3,66.5,4811.6,0,66.83
1525-LNLOJ,66,1,2,2,63.3,4189.7,0,63.48
9450-TRJUU,35,1,0,0,83.15,2848.45,0,81.38
1766-GKNMI,29,1,0,0,84.9,2516.2,0,86.77
6942-LBFDP,2,1,0,1,20.55,33.6,0,16.8
1456-TWCGB,4,1,0,1,49.25,208.45,0,52.11
7133-VBDCG,25,1,0,2,79.85,2015.35,1,80.61
7596-ZYWBB,65,1,2,1,59.6,3739.8,0,57.54
8329-UTMVM,27,1,1,2,104.65,2964.0,0,109.78
3014-WJKSM,29,1,0,3,75.3,2263.4,0,78.05
3347-YJZZE,29,1,0,3,80.1,2211.8,0,76.27
1029-QFBEN,1,1,0,1,19.55,19.55,1,19.55
7929-DMBCV,20,1,0,1,81.0,1683.7,0,84.18
9661-JALZV,58,1,2,3,24.7,1519.0,0,26.19
5433-KYGHE,14,1,0,1,86.0,1164.05,0,83.15
4312-KFRXN,72,1,2,1,25.4,1710.9,0,23.76
5575-TPIZQ,46,1,0,3,89.15,4245.55,0,92.29
0114-IGABW,71,0,2,2,58.25,4145.9,0,58.39
9944-AEXBM,32,1,0,2,85.65,2664.3,0,83.26
1853-ARAAQ,26,0,0,3,50.35,1277.5,0,49.13
6952-OMNWB,68,1,0,3,80.35,5589.3,0,82.2
4697-LUPSU,2,1,1,1,20.2,34.75,0,17.38
8434-VGEQQ,61,1,2,3,20.55,1305.95,0,21.41
4952-YSOGZ,4,1,0,0,85.95,381.3,1,95.32
1589-AGTLK,3,1,0,0,45.35,141.5,1,47.17
5244-IRFIH,33,1,0,0,94.5,3105.55,1,94.11
6549-YMFAW,9,1,0,1,21.25,204.55,0,22.73
4950-HKQTE,22,1,2,1,26.25,605.9,0,27.54
6786-OBWQR,5,1,0,0,80.85,356.1,0,71.22
2684-EIWEO,30,1,0,3,91.7,2758.15,1,91.94
2753-JMMCV,65,1,2,3,74.2,4805.65,0,73.93
6439-GTPCA,45,1,0,0,87.25,3941.7,1,87.59
6621-YOBKI,5,1,0,1,20.35,92.75,0,18.55
1216-JWVUX,25,1,0,0,75.5,1901.05,0,76.04
7564-GHCVB,72,1,2,2,79.05,5730.7,0,79.59
1173-NOEYG,27,1,0,2,90.15,2423.4,0,89.76
7595-EHCDL,32,0,0,3,50.6,1653.45,0,51.67
6647-ZEDXT,30,1,1,3,110.45,3327.05,0,110.9
2521-NPUZR,70,1,2,3,101.0,7085.5,0,101.22
1307-TVUFB,42,1,0,2,79.35,3344.1,0,79.62
7503-MIOGA,72,1,2,2,89.85,6697.35,0,93.02
4381-MHQDC,47,1,2,1,65.0,2879.9,0,61.27
6923-JHPMP,2,1,0,0,80.45,137.1,0,68.55
5138-WVKYJ,10,1,0,0,98.55,1008.55,1,100.85
4018-PPNDW,61,1,2,1,24.1,1551.6,0,25.44
1635-FJFCC,5,1,0,3,44.05,202.15,0,40.43
2499-AJYUA,72,1,2,3,110.8,7882.25,0,109.48
6919-ELBGL,72,1,2,2,114.95,8196.4,0,113.84
3966-HRMZA,3,1,0,1,75.05,202.9,0,67.63
6425-JWTDV,48,1,2,1,19.25,855.1,0,17.81
8405-IGQFX,63,1,1,3,90.05,5817.0,0,92.33
8224-IVVPA,27,1,0,1,56.7,1652.95,0,61.22
9477-LGWQI,70,1,2,3,80.15,5600.15,0,80.0
1410-RSCMR,7,1,0,3,71.35,515.75,0,73.68
3115-CZMZD,29,1,2,1,20.25,1397.475,0,48.19
0139-IVFJG,2,1,0,0,90.35,190.5,0,95.25
6683-VLCTZ,20,1,0,0,98.55,1842.8,1,92.14
5730-DBDSI,66,1,2,2,19.7,1253.8,0,19.0
0030-FNXPP,3,1,0,1,19.85,57.2,0,19.07
2189-WWOEW,15,1,0,2,85.9,1269.55,1,84.64
5684-FJVYR,72,1,2,2,90.35,6563.4,0,91.16
4013-GUXND,1,1,0,1,20.8,20.8,0,20.8
1894-IGFSG,22,1,0,0,89.25,1907.85,1,86.72
7379-POKDZ,3,1,0,0,70.3,208.85,1,69.62
1266-NZYUI,72,1,2,2,66.85,4758.8,0,66.09
7969-FFOWG,65,1,2,1,19.9,1292.6,0,19.89
4718-DHSMV,11,0,0,1,35.8,363.15,0,33.01
5175-WLYXL,22,1,0,1,78.85,1600.25,0,72.74
7817-OMJNA,14,1,1,2,20.4,275.7,0,19.69
8728-SKJLR,41,1,0,0,74.25,3089.1,0,75.34
3137-NYQQI,17,1,1,1,64.8,1175.6,0,69.15
7706-DZNKK,11,1,0,3,20.45,237.3,0,21.57
0236-HFWSV,15,1,0,0,93.35,1444.65,1,96.31
3900-AQPHZ,1,1,0,1,19.9,19.9,1,19.9
5842-POCOP,5,1,0,1,88.9,454.15,1,90.83
2037-XJFUP,33,1,1,0,95.8,3036.75,1,92.02
8823-RLPWL,72,1,2,3,110.65,8065.65,0,112.02
9505-SQFSW,3,0,0,1,40.3,92.5,0,30.83
7314-OXENN,2,1,0,0,82.0,184.65,1,92.32
3758-CKOQL,59,1,1,3,107.0,6152.3,0,104.28
0322-CHQRU,2,1,0,0,45.35,89.5,1,44.75
5676-CFLYY,71,1,2,3,73.35,5154.5,0,72.6
7521-AFHAB,5,1,0,1,44.8,220.45,0,44.09
0285-INHLN,27,1,0,3,54.75,1510.3,0,55.94
4678-DVQEO,1,1,0,0,52.2,52.2,1,52.2
5125-CNDSP,63,0,1,2,40.6,2588.95,0,41.09
0691-IFBQW,46,1,1,0,110.0,4874.8,1,105.97
4992-LTJNE,72,1,2,2,55.3,3983.6,0,55.33
2202-OUTMO,34,1,0,2,60.85,2003.6,0,58.93
0810-BDHAW,24,1,1,0,78.4,1832.4,0,76.35
0229-LFJAF,72,1,2,2,69.65,4908.25,0,68.17
7131-ZQZNK,60,0,2,3,59.85,3590.2,0,59.84
3442-ZHHCC,68,1,1,3,76.9,5023.0,0,73.87
5726-CVNYA,8,1,2,1,19.85,146.6,0,18.32
9871-ELEYA,34,1,2,3,67.65,2339.3,0,68.8
4257-GAESD,6,0,0,3,45.0,298.7,0,49.78
5173-WXOQV,2,1,0,1,64.2,143.65,0,71.82
2040-OBMLJ,31,1,1,3,81.7,2548.65,0,82.21
6286-ZHAOK,20,1,0,2,25.55,507.4,0,25.37
3807-XHCJH,1,1,0,0,20.0,20.0,0,20.0
3009-JWMPU,62,1,1,0,96.75,6125.4,1,98.8
5671-RQRLP,70,1,2,3,75.65,5411.4,0,77.31
1450-GALXR,10,1,0,0,98.5,1058.25,1,105.82
8859-AXJZP,39,1,2,1,23.8,903.8,0,23.17
3174-AKMAS,46,1,2,3,64.2,3009.5,0,65.42
3138-BKYAV,6,1,0,0,85.35,489.45,1,81.58
9926-PJHDQ,72,1,2,2,76.8,5468.45,0,75.95
7382-DFJTU,18,1,0,3,55.2,1058.1,0,58.78
2798-NYLMZ,71,1,2,3,108.55,7616.0,0,107.27
4289-DTDKW,40,1,0,0,101.3,4113.1,1,102.83
1820-TQVEV,1,1,0,0,69.55,69.55,1,69.55
2239-JALAW,58,1,1,2,103.25,6017.65,1,103.75
4853-RULSV,70,1,2,3,104.0,7250.15,1,103.57
8098-TDCBU,42,1,2,0,25.25,1108.2,0,26.39
3551-GAEGL,34,0,1,2,30.4,938.65,0,27.61
4785-NKHCX,5,1,0,2,20.05,94.15,0,18.83
3196-NVXLZ,25,1,0,1,84.6,2088.05,0,83.52
6275-YDUVO,2,1,0,1,86.2,178.7,1,89.35
0036-IHMOT,55,1,1,2,103.7,5656.75,0,102.85
0115-TFERT,21,1,0,0,111.2,2317.1,1,110.34
4178-EGMON,70,1,2,3,88.0,5986.45,0,85.52
4220-TINQT,61,1,0,0,106.35,6751.35,0,110.68
5318-YKDPV,43,1,2,3,79.15,3566.6,0,82.94
7975-TZMLR,47,1,1,0,103.1,4889.3,0,104.03
0295-QVKPB,5,1,0,3,63.95,318.1,0,63.62
4335-BSMJS,62,1,2,3,25.8,1563.95,0,25.22
2311-QYMUQ,16,1,0,3,89.45,1430.25,1,89.39
3643-AHCFP,7,1,0,2,95.6,644.35,1,92.05
9146-JRIOX,14,1,0,1,25.55,372.45,0,26.6
3104-OWCGK,60,1,1,0,90.95,5453.4,1,90.89
5337-IIWKZ,34,0,0,0,44.85,1442.6,0,42.43
9101-BWFSS,50,1,1,0,108.55,5610.7,1,112.21
9650-VBUOG,38,1,2,3,25.05,963.95,0,25.37
3487-EARAT,70,1,1,3,74.1,5222.3,0,74.6
2672-TGEFF,37,1,0,0,88.8,3340.55,0,90.29
9231-ZJYAM,4,1,0,0,78.85,292.8,1,73.2
4250-WAROZ,60,1,0,0,93.25,5774.55,0,96.24
8184-WMOFI,62,1,1,3,71.4,4487.3,0,72.38
6982-SSHFK,1,1,0,1,44.4,44.4,1,44.4
6092-QZVPP,36,1,0,3,79.2,2854.95,0,79.3
4625-LAMOB,44,1,2,3,20.4,905.55,0,20.58
0727-BMPLR,55,1,1,0,100.0,5509.3,1,100.17
0392-BZIUW,72,1,2,3,105.0,7589.8,0,105.41
1038-ZAGBI,12,1,1,2,19.8,229.6,1,19.13
6549-NNDYT,13,0,0,2,30.85,394.1,0,30.32
3027-ZTDHO,1,1,0,0,89.9,89.9,1,89.9
0422-OHQHQ,15,1,1,1,20.55,295.95,0,19.73
6916-HIJSE,65,1,2,2,84.85,5459.2,0,83.99
2316-ESMLS,12,0,1,3,33.15,444.75,0,37.06
9778-OGKQZ,72,1,2,3,92.0,6782.15,0,94.2
7408-OFWXJ,72,1,2,3,89.8,6510.45,0,90.42
6007-TCTST,72,1,2,2,115.8,8476.5,0,117.73
2252-NKNSI,52,1,2,1,85.15,4461.85,0,85.8
8713-IGZSO,2,1,0,1,24.85,62.0,0,31.0
7905-TVXTA,5,1,0,0,64.35,352.65,0,70.53
7695-PKLCZ,68,1,2,3,20.5,1424.9,0,20.95
2382-BCKQJ,62,1,1,0,100.15,6413.65,1,103.45
8374-UULRV,72,1,2,3,86.05,6309.65,0,87.63
2207-NHRJK,1,1,0,0,50.8,50.8,1,50.8
3224-DFQNQ,66,1,1,0,89.0,5898.6,0,89.37
5275-PMFUT,72,0,2,3,64.8,4719.75,0,65.55
4795-UXVCJ,26,1,1,3,19.8,457.3,0,17.59
9777-IQHWP,64,1,2,2,93.4,5822.3,0,90.97
0947-MUGVO,20,1,0,0,73.65,1463.5,1,73.18
9944-HKVVB,3,1,0,0,95.1,307.4,1,102.47
4124-MMETB,22,1,0,3,94.65,2104.55,1,95.66
3671-SHRSP,4,1,0,1,80.6,319.15,1,79.79
0979-MOZQI,62,0,2,2,39.0,2337.45,0,37.7
2732-ISEZX,5,1,0,1,20.5,104.3,0,20.86
3313-QKNKB,59,1,1,0,85.55,5084.65,1,86.18
0323-XWWTN,3,1,2,1,26.4,121.25,0,40.42
1937-OTUKY,72,1,2,2,98.2,7015.9,0,97.44
1573-LGXBA,57,1,1,3,97.55,5598.0,0,98.21
1764-VUUMT,66,1,2,3,19.95,1269.1,0,19.23
5073-WXOYN,60,0,0,0,50.8,3027.4,1,50.46
4713-ZBURT,45,1,2,2,99.7,4634.35,0,102.99
3050-GBUSH,3,0,0,3,34.8,113.95,0,37.98
0207-MDKNV,15,1,0,0,105.1,1582.75,1,105.52
7876-AEHIG,51,0,1,2,60.15,3077.0,0,60.33
